web-scraper-order,web-scraper-start-url,Name,Rating,Comment
1609384598-58,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Samir Mehta,",5,The speed by Flipkart was amazing. And the product is as always the best.
1609384598-144,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By sanam s.,",3,"Positives: Very fast, Picture Quality, video quality seems superb,  less charging time required.Cons: Shorter battery life than specified and expected."
1609384598-30,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By sandeep,",5,"Smooth, clean , fast,simple and class.Except for the front camera which is a bit underwhelming to me considering the price point and brand value,this is a beast of a device."
1609384598-90,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Sanjay Singh,",5,Upgraded from iPhones 7 plus after using for more then 3yrs. Excellent built & box design looks great. Night mode clicks look fabulous.
1609384598-113,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Sanjeev Gambhir,",5,"Finally a complete phone by Apple. This phone will do everything you need your phone to do and more. The screen, the camera, speakers, battery, build quality, in hand feel, all are consistently good. It's a no non sense phone which is also future proof, thanks to the A14 chipset and 5g support. I wouldn't say its cheap, but apple is infamous for that. If you can afford it, it'll not let you down."
1609384598-55,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Sarbjit Singh,",5,Nice phone  I like it
1609384598-151,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Sasikala V,",5,Excellent performance. Sleek looking and great specifications.
1609384598-83,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Saswat Mishra,",5,"I just received my iphone 12 blue 128gb, yet to use it but my first impression is just awesome, I will first put a screen guard then will start using it and will share my feedback.nnThe biggest doubt was that is it worth the wait? Yes indeed, it is amazingly awesome by looks no one will come closer to it and performance is obviously top notch need not to say that as it's iphone 😍😁"
1609384598-73,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By sateesh g.,",5,"Excellent device, beautiful iOS, AMOLED display and design. The only drawback for me coming from Android devices with massive batteries is that this only has a single day battery while I am used to more."
1609384598-41,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Senthilkumar  Jayaraman,",5,Nice Product Apple
1609384598-54,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Shahan Khan,",3,It’s fine not that great
1609384598-20,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Shanmugam,",5,Awesome in one word
1609384598-94,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Shashikant,",5,It's an amazing product
1609384598-74,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Shreyas Gokhale,",5,I am using it since two weeks and everything is so good so farI use screen around 6 to 8 hours and still battery lasts for another half day.Tips to over come the heat issue while charging1) close all the apps2)don   t charge after use. Let   s the mobile cool down and then plug in3) follow battery cycle. I only charge when the battery is 5% and plug out after it is full4)use 20 Watts adapter for better battery performance
1609384598-123,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Shreyas Zad,",5,Excellent!!!!
1609384598-26,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By shrijan anand,",5,"Best phone in the smartphone market....Hands'Down. This was my first switch to an ios device and i am not disappointed. The build quality is amazing and the phone feels very light and premium in hand. Same like the classic iphone 5 look. Fast responsive touch, Oled display, dslr like camera, optimal battery life, smooth app flow..there is nothing to question about the quality and interface from apple. Everything is so well crafted. And if you are from ios ecosystem nothing will go wrong. The camera is just way too good, especially the night mode. Nothing beats 4k dolby vision hdr video recording. However a telephoto lens is missing in the non pro models and you get a digital zoom of only upto 5x. The Face ID is improved and now works even in complete darkness. Some minor cons - 
1) The non pro models attracts a lot of fingerprints on the back.
2) When switching from android to ios there are no official or say free ways of restoring your whatsapp chats.
3) No charging adapter or Earpods with this model.
**Buy apple 20w charging adapter to experience real fast charging!"
1609384598-42,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By shubham,",5,Best smartphone of this era
1609384598-91,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By shubham,",5,"You can get good phones for cheaper. You can also get phones with certain features that you don   t get here. But if you are looking for the most well rounded phone that ticks all the right boxes with sheer simplicity, this is for you."
1609384598-150,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Shyam Prasad,",5,Awesome. Extremely happy with the purchase. Kudos Flipkart for the seamless delivery. iPhone 12 is immaculate!!!
1609384598-130,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Srishti Joshi,",5,A masterpiece by Apple 👌🏻
1609384598-156,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Sumanta Bhunia,",5,Awesome Display. Nice Camera. Smooth Performance 😎
1609384598-6,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Sumit Shey,",5,Iphone 12 is amazing. It   s so fast. It has 5G network  which is so fast. Design is soo good. Excellent pixels. Camera is good. Must go for it
1609384598-126,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Surajit Saha,",5,Excellent phone. Best creation of Apple till todays date.sleek and speedy processor ..loved it
1609384598-114,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tapa,",5,Good product it is little bit smaller than iphone 11 and iphone xr design is nice it is litter colour than xr and iphone 11 i face issue that face id is opening by my brother face.it is fixed after reset the face id.
1609384598-3,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tarun barath,",5,Great Phone
1609384598-142,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tarun barath,",5,Excellent
1609384598-1,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tarun barath,",5,"Lot of new features added in this new iPhone, night mode is improved, and a satisfactory battery back upWorth every penny!"
1609384598-134,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tarun barath,",4,Average battery life only for iPhone for 1 day or below .Value for money is too expensive only but the quality is good comparing with the price .
1609384598-12,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tarun barath,",4,"Great phone no doubt, but for the price given the battery capacity should   ve been 3000mah and above.Pros1. Touch feel is improved and smooth2. Getting a bigger ram is a plus point3. Esim is working fine4. Voice clarity is improved (compared with my iPhone 7)Cons1. Battery life...Note- Upgraded from iPhone 7 Recommend for the people who are using  iPhone 8 and below models."
1609384598-131,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tarun barath,",5,Your browser does not support HTML5 video.                  I am so happy to have this device.. It feels too premium.. Blazing fast and ultra premium.. Loved it
1609384598-147,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tarun barath,",5,The best device Apple has manufactured.Amazon delivery was fast and robust.
1609384598-141,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tarun barath,",5,Loved the new Iphone.
1609384598-133,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tarun barath,",5,Nicely packed !! Kudos to seller !!I was very much confused between iphone 11 and this one as the price of iphone dropped ... But i am glad i chose this over iphone 11.1.Display:Main upgrade in iphone 12 is the oled display. Boy o boy the screen is amazing. I have user many android flagship's but this beats them all.2.Battery:Battery is amazing. I am getting 1.5 days of battery life with my usage.PS: i dont play games.3.IOS:This is my 1st iphone and the experience with ios is great ... Very smooth animations ..even though its not 90hz screen but everything is buttery smooth.4. Camera:The pics from this phone is superb. FLAGSHIP LEVEL CAMERA! You will not be dissapointed.5 Build &Design :This phone looks and feels very premium compared to other phones.Very comfotable to use.6.Face Id:Face id works very fast and accurate in low lighting conditions.7.Updates:Ios14 is good and we can expect another 4yrs of software  updates thats huge !Cons:1.Priced very high but it may be because of high taxes and custom duty.2.No charger and earpods in the box.3.Notifications are a mess ...android is better in managing new notifications.Overall a great Phone IF You are OK with the Price !!!
1609384598-145,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Tarun barath,",5,I bought this product from the showroom but now we shifted from there to a different flat so i can't give the showroom the review. So I am giving it here to help other customers decide. This phone is really awesome! Good job apple. Its better than how I had expected it! Awesome product totally recommend to buy it!
1609384598-8,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Thanmai,",4,"No Charging adapter, No earphones and charging cable is not enough lenghty.Hmm looks like the day is not far when Apple will sell the iphones without a box. lol"
1609384598-158,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Umang Kapoor,",5,"Superb phone from apple. Buttery smooth and blazingly fast. Just missing telephoto camera at this price. This could be provided by Apple. Also charger is not coming along. At this price customer expects that. Nothing else to complain about. It is very good looking, compact and light weight. Master piece from Apple."
1609384598-76,https://www.91mobiles.com/Apple-iPhone+12-viewReview.html,"By Vamsi,",5,Great battery life. Love the white colour. Blue is super hyped. It is a finger print magnet.There   s something about the design of these phones. No android phone can match the aesthetics. Except some curved display screens.Upgraded from iPhone 8. I am very very happy.Wish it was a bit cheaper. Bought with 6k instant hdfc discount and 6 months no cost emi.128gb.
